Product_id,Review_rating,clean_review
81, 5.0 out of 5 stars, felt little costly
81, 4.0 out of 5 stars, overall unbelievable
81, 5.0 out of 5 stars, thanks amazon excellent product
81, 4.0 out of 5 stars, size product
81, 5.0 out of 5 stars, more attractive than as shown in the picture nice product at this price
81, 4.0 out of 5 stars, worth buying it for casual use
82,3.0 out of 5 stars,more like a unbranded generic item
82, 5.0 out of 5 stars, perfect product
82, 5.0 out of 5 stars, yes
82, 5.0 out of 5 stars, ok
83,3.0 out of 5 stars,definitely worth the money spent quality   but size is bit small 
83, 5.0 out of 5 stars, very good value for your money and quality
83, 5.0 out of 5 stars, good
83, 3.0 out of 5 stars, disappointing
83, 5.0 out of 5 stars, full marks
83, 5.0 out of 5 stars, great value for money
83, 3.0 out of 5 stars, pt shoes not for running
83, 5.0 out of 5 stars, very good shoes
83, 5.0 out of 5 stars, satisfied but regret buying small size
83, 3.0 out of 5 stars, a good product for morning walks
84,5.0 out of 5 stars,perfect
84, 2.0 out of 5 stars, disappointing
84, 1.0 out of 5 stars, bad product
84, 2.0 out of 5 stars, good but soul isnt good
84, 5.0 out of 5 stars, nice
84, 4.0 out of 5 stars, good product low cost
84, 1.0 out of 5 stars, very bad after  week both
84, 5.0 out of 5 stars, good products in 
84, 5.0 out of 5 stars, worth a purchase
84, 3.0 out of 5 stars, ok ok not so gud
85,1.0 out of 5 stars,quality
85, 1.0 out of 5 stars, material is not good
85, 3.0 out of 5 stars, good purchase
85, 1.0 out of 5 stars, damaged
85, 1.0 out of 5 stars, not better
85, 1.0 out of 5 stars, damage shoe
85, 1.0 out of 5 stars, return
85, 1.0 out of 5 stars, very bad
85, 2.0 out of 5 stars, low quality
85, 1.0 out of 5 stars, not good quality
86,5.0 out of 5 stars,review after  years of heavy usage
86, 1.0 out of 5 stars, mrp  only selling price  big fraud
86, 5.0 out of 5 stars, looks is awesome good looking in fesonable price
86, 5.0 out of 5 stars, the shoe is pretty light and fits well
86, 1.0 out of 5 stars, not a running shoe
86, 1.0 out of 5 stars, you must not buy it
86, 5.0 out of 5 stars, value for money 
86, 5.0 out of 5 stars, nice product i m so happy materials is so good
86, 1.0 out of 5 stars, honest review after  months of use
86, 5.0 out of 5 stars, i love the product but not a happy customer for only one reason
87,4.0 out of 5 stars,good quality product best for its price
87, 4.0 out of 5 stars, love it
87, 5.0 out of 5 stars, a comfortable shoe
87, 5.0 out of 5 stars, soft and light weight updated review after  month use 
87, 5.0 out of 5 stars, amazing quality
87, 2.0 out of 5 stars, theyre old people shoes
87, 5.0 out of 5 stars, liked the product 
87, 2.0 out of 5 stars, not comfortable if worn throughout the day
87, 4.0 out of 5 stars, good but not suitable in rain
87, 5.0 out of 5 stars, absolute value for money 
88,5.0 out of 5 stars,love your wear
89,1.0 out of 5 stars,poor quality
89, 1.0 out of 5 stars, waste for money
89, 1.0 out of 5 stars, poor quality
89, 1.0 out of 5 stars, bad shoes quality
89, 1.0 out of 5 stars, poor quality products
89, 4.0 out of 5 stars, inner side sool not good  price good
89, 2.0 out of 5 stars, overall shoes r value for money item
89, 1.0 out of 5 stars, dismaying
89, 1.0 out of 5 stars, not good
89, 5.0 out of 5 stars, cool
90,4.0 out of 5 stars,good look
90, 1.0 out of 5 stars, bad quality
90, 1.0 out of 5 stars, left shoe is damage
90, 5.0 out of 5 stars, product
90, 2.0 out of 5 stars, dont buy it guys
90, 3.0 out of 5 stars, quality is not good
90, 5.0 out of 5 stars, perfect shoes for boys
90, 1.0 out of 5 stars, bad quality
90, 4.0 out of 5 stars, good
90, 4.0 out of 5 stars, value for money
91,1.0 out of 5 stars,waste of money as in local market ablable in rs
91, 1.0 out of 5 stars, gum stain  poor quality
91, 5.0 out of 5 stars, worth it
91, 5.0 out of 5 stars, its so o good
91, 4.0 out of 5 stars, good shoes with cheap price
91, 4.0 out of 5 stars, best for walkinguk size
91, 5.0 out of 5 stars, best in such a low price
91, 5.0 out of 5 stars, awsome
91, 5.0 out of 5 stars, given the price range awesome purchase
91, 5.0 out of 5 stars, am satisfied with this item thanks to amezon
92,5.0 out of 5 stars,good replacement for sandles and slippers
92, 5.0 out of 5 stars, fits perfectly value for money
92, 5.0 out of 5 stars, looks amazing nd value for money
92, 1.0 out of 5 stars, fack not from aqualite
92, 1.0 out of 5 stars, left is small than right though both are no 
92, 5.0 out of 5 stars, quality products
92, 5.0 out of 5 stars, nice product
92, 4.0 out of 5 stars, good
92, 5.0 out of 5 stars, good product
92, 5.0 out of 5 stars, good job
93,2.0 out of 5 stars,below average
93, 5.0 out of 5 stars, quality is good nd product is nice
94,5.0 out of 5 stars,product price is worthy
94, 4.0 out of 5 stars, good fit good grip
94, 1.0 out of 5 stars, worst productdont buy it
94, 5.0 out of 5 stars, i just love sparx underrated brand
94, 5.0 out of 5 stars, excellent product
94, 5.0 out of 5 stars, extremely good product
94, 2.0 out of 5 stars, shoes is amazing six eis too small so i return it
94, 4.0 out of 5 stars, best loafer of no  footwear brand relaxo
94, 5.0 out of 5 stars, comfortable and good quality
94, 5.0 out of 5 stars, a good sparx product go for it
95,5.0 out of 5 stars,dont think just buy it
95, 5.0 out of 5 stars, go for it
95, 4.0 out of 5 stars, quality of the product is good thanks to amazon for easy returns and exchanges
95, 4.0 out of 5 stars, everything is good except the hard sole 
95, 5.0 out of 5 stars, five stars
95, 4.0 out of 5 stars, quite nice
95, 2.0 out of 5 stars, not proper fit
95, 3.0 out of 5 stars, purchased it for 
95, 3.0 out of 5 stars, good for the price butfew issues
95, 3.0 out of 5 stars, good quality worthy flip flops
96,1.0 out of 5 stars,worst quality
96, 1.0 out of 5 stars, dont waste your money
96, 2.0 out of 5 stars, i got wet shoes
96, 1.0 out of 5 stars, poor quality product
96, 5.0 out of 5 stars, great product  excellent quality
96, 3.0 out of 5 stars, comfort
96, 1.0 out of 5 stars, it is the worst product i have ever bought from amazon
96, 2.0 out of 5 stars, products oky but not use full
96, 1.0 out of 5 stars, poor quality
97,5.0 out of 5 stars,just love it 
97, 1.0 out of 5 stars, dont buy waste of money
97, 2.0 out of 5 stars, color is not my type  buy it only if you happy with the color
97, 3.0 out of 5 stars, overall still good working
97, 4.0 out of 5 stars, nice shoes but color not as expected
97, 4.0 out of 5 stars, best buy
97, 5.0 out of 5 stars, quality item n insole is good except minor glue here n there
97, 5.0 out of 5 stars, buy size
97, 5.0 out of 5 stars, good
97, 5.0 out of 5 stars, worth of buying
98,3.0 out of 5 stars,only good
98, 3.0 out of 5 stars, not so durable
98, 1.0 out of 5 stars, bad cheap quality
98, 4.0 out of 5 stars, iam satisfies to this order is like amazon 
98, 2.0 out of 5 stars, poor quality
98, 4.0 out of 5 stars, ok
98, 3.0 out of 5 stars, like
99,3.0 out of 5 stars,wrost metirial
100,5.0 out of 5 stars,best shoe under 
100, 1.0 out of 5 stars, please do not buy
100, 4.0 out of 5 stars, sall size
100, 4.0 out of 5 stars, value for money
100, 3.0 out of 5 stars, good product
100, 5.0 out of 5 stars, the
100, 3.0 out of 5 stars, material not worth the amount
100, 4.0 out of 5 stars, size was perfect fit
100, 2.0 out of 5 stars, 
100, 5.0 out of 5 stars, excellent
101,5.0 out of 5 stars,value for money
101, 5.0 out of 5 stars, value for money
101, 4.0 out of 5 stars, nice product
101, 5.0 out of 5 stars, good
101, 4.0 out of 5 stars, average
101, 5.0 out of 5 stars, amazing and elegant looks 
101, 5.0 out of 5 stars, osm bole to ek no
101, 5.0 out of 5 stars, good
101, 5.0 out of 5 stars, suuupperrrr shoe go for it
101, 3.0 out of 5 stars, just ok
102,5.0 out of 5 stars,amazing
102, 4.0 out of 5 stars, acceptable
102, 3.0 out of 5 stars, where are my laces
102, 4.0 out of 5 stars, comfortable
102, 5.0 out of 5 stars, good and worth
102, 1.0 out of 5 stars, waste of money
102, 5.0 out of 5 stars, bata always gives batter quality
102, 5.0 out of 5 stars, just go for it
102, 5.0 out of 5 stars, good one
102, 5.0 out of 5 stars, awesome product good for gym squats and deadlift
103,5.0 out of 5 stars,go ahead for it
104,5.0 out of 5 stars,it was best shoes
104, 5.0 out of 5 stars, evergreen shoes
104, 5.0 out of 5 stars, try it once
104, 5.0 out of 5 stars, unistar always perfect and best
104, 4.0 out of 5 stars, budget friendly product
104, 3.0 out of 5 stars, you get what you pay for
104, 3.0 out of 5 stars, good product
104, 4.0 out of 5 stars, appropriate
104, 5.0 out of 5 stars, perfect uni
104, 5.0 out of 5 stars, value for money fits well
105,3.0 out of 5 stars,satisfactory as shown
105, 3.0 out of 5 stars, so tight but good
105, 5.0 out of 5 stars, stylish and confortable
105, 5.0 out of 5 stars, good
105, 3.0 out of 5 stars, its okay okay type
105, 4.0 out of 5 stars, satisfied
105, 3.0 out of 5 stars, looks good but not durable
105, 5.0 out of 5 stars, nice but take dust alot in uppr front part of it
105, 5.0 out of 5 stars, light weight and comfortable
105, 4.0 out of 5 stars, amazing product value for money
106,1.0 out of 5 stars,very very average product dont go for it after looking at the price
106, 2.0 out of 5 stars, deferent size product
106, 5.0 out of 5 stars, good look
106, 4.0 out of 5 stars, good product
106, 5.0 out of 5 stars, good
106, 5.0 out of 5 stars, best and comfortable
106, 1.0 out of 5 stars, dont buy pls stay away
106, 1.0 out of 5 stars, manufacturing defective product and size issue
106, 3.0 out of 5 stars, exchange problemshoe size is too small
106, 1.0 out of 5 stars, very bad shoe
107,3.0 out of 5 stars,chipset product
108,2.0 out of 5 stars,pointwise review not a mark of quality
108, 2.0 out of 5 stars, all show no go
108, 5.0 out of 5 stars, good
109,1.0 out of 5 stars,waste of money
109, 3.0 out of 5 stars, ok
110,5.0 out of 5 stars,good buy
110, 5.0 out of 5 stars, good product value for money 
110, 1.0 out of 5 stars, cheap quality
110, 5.0 out of 5 stars, good choice
110, 3.0 out of 5 stars, average
110, 5.0 out of 5 stars, excellent
110, 5.0 out of 5 stars, mhagama rod line
110, 4.0 out of 5 stars, good
110, 5.0 out of 5 stars, stylish  comfortable
110, 1.0 out of 5 stars, good for inside use
111,1.0 out of 5 stars,not met expectation
111, 5.0 out of 5 stars, review on undrar shoes
111, 3.0 out of 5 stars, avg
111, 2.0 out of 5 stars, colour changed
111, 4.0 out of 5 stars, nice
111, 1.0 out of 5 stars, dont buy
111, 4.0 out of 5 stars, one among the best in budget shoes
111, 3.0 out of 5 stars, comfortable
111, 3.0 out of 5 stars, not comfortable
111, 5.0 out of 5 stars, lovely products
112,3.0 out of 5 stars,dont buy this
112, 1.0 out of 5 stars, mismatch pair
112, 1.0 out of 5 stars, quality is poor
112, 4.0 out of 5 stars, worth it i would say
112, 2.0 out of 5 stars, review
112, 1.0 out of 5 stars, not same products shown as in images
112, 5.0 out of 5 stars, osm shoes
112, 5.0 out of 5 stars, best quality
113,1.0 out of 5 stars,broken laces and loose stitches
113, 1.0 out of 5 stars, hopping for long lasting wid this shoes
113, 1.0 out of 5 stars, not so good
113, 3.0 out of 5 stars, shoe quality is ok for this price ask for one size small of your actual show size
113, 1.0 out of 5 stars, worst quality  i want to return it
113, 4.0 out of 5 stars, very nice shoes
113, 5.0 out of 5 stars, very very good product
113, 4.0 out of 5 stars, colour
113, 5.0 out of 5 stars, just too good
113, 4.0 out of 5 stars, average product
114,3.0 out of 5 stars,good product
114, 5.0 out of 5 stars, ossam product
114, 4.0 out of 5 stars, awesome
114, 4.0 out of 5 stars, its actually good
114, 4.0 out of 5 stars, nice product
114, 5.0 out of 5 stars, everything is good
114, 5.0 out of 5 stars, its look nice
114, 4.0 out of 5 stars, nice
114, 3.0 out of 5 stars, ok product
114, 4.0 out of 5 stars, review
115,5.0 out of 5 stars,very good
115, 1.0 out of 5 stars, very bad product
115, 1.0 out of 5 stars, bad choice for summer
115, 1.0 out of 5 stars, quality superworst
115, 5.0 out of 5 stars, average
115, 4.0 out of 5 stars, great product fit  price
115, 1.0 out of 5 stars, wrost shoes
115, 3.0 out of 5 stars, okay
115, 1.0 out of 5 stars, one star
115, 2.0 out of 5 stars, very bad
116,4.0 out of 5 stars,good product to buy
117,5.0 out of 5 stars,value of money
117, 1.0 out of 5 stars, dont waste your time on this product
117, 5.0 out of 5 stars, good product for very cheap rate
117, 5.0 out of 5 stars, very por itam please dont buy vest of money i hate this shoes
117, 4.0 out of 5 stars, good product
117, 5.0 out of 5 stars, great buy
117, 4.0 out of 5 stars, awesome
117, 5.0 out of 5 stars, running shoes
117, 4.0 out of 5 stars, cheap stylish shoes
117, 4.0 out of 5 stars, wish better quality
118,1.0 out of 5 stars,rubbish product
118, 1.0 out of 5 stars, this shoes is worst quality shoes ever wearnew shoes will get tear and bursted
118, 1.0 out of 5 stars, cheap quality different from picture
118, 1.0 out of 5 stars, quality
118, 1.0 out of 5 stars, waste of money
118, 3.0 out of 5 stars, shoes
118, 5.0 out of 5 stars, a perfect pair of shoes
118, 1.0 out of 5 stars, poor thing
118, 4.0 out of 5 stars, best price
118, 1.0 out of 5 stars, no package box
119,2.0 out of 5 stars,disappointed
119, 5.0 out of 5 stars, it is outstanding
119, 4.0 out of 5 stars, value for money
119, 4.0 out of 5 stars, good for jog
119, 1.0 out of 5 stars, very bad that  different sizes received
119, 5.0 out of 5 stars, good quality looks premium
119, 4.0 out of 5 stars, for minimal usage
119, 2.0 out of 5 stars, just ok ok product not too good not to bad
119, 5.0 out of 5 stars, go for it without any doubts
119, 5.0 out of 5 stars, great deal dont miss
120,4.0 out of 5 stars,a decent rainy footwear
120, 1.0 out of 5 stars, need to describe its a plastic material in description
121,5.0 out of 5 stars,best product
121, 5.0 out of 5 stars, amazed on
121, 2.0 out of 5 stars, mediocre product dont be fooled by the looks
121, 5.0 out of 5 stars, perfect
121, 4.0 out of 5 stars, value for money
121, 5.0 out of 5 stars, nice product at low price
121, 3.0 out of 5 stars, awesome product
121, 3.0 out of 5 stars, looks good
121, 5.0 out of 5 stars, ok
121, 5.0 out of 5 stars, perfect
122,5.0 out of 5 stars,nice product
122, 1.0 out of 5 stars, poor quality
122, 1.0 out of 5 stars, not a valuable buy
122, 5.0 out of 5 stars, perfect stylish wear
122, 5.0 out of 5 stars,  
122, 1.0 out of 5 stars, really waste of money
122, 1.0 out of 5 stars, not good
122, 1.0 out of 5 stars, worst product
122, 1.0 out of 5 stars, review
122, 3.0 out of 5 stars,  marks
123,1.0 out of 5 stars,cheapest quality shoe in that price range
123, 5.0 out of 5 stars, very very good product in low price
123, 4.0 out of 5 stars, look like cool one
123, 4.0 out of 5 stars, good
123, 2.0 out of 5 stars, not good shoes not satisfied
123, 5.0 out of 5 stars, cheapest cost
123, 5.0 out of 5 stars, occasionally
123, 5.0 out of 5 stars, nice product
123, 3.0 out of 5 stars, satisfaction
123, 3.0 out of 5 stars, ok
124,1.0 out of 5 stars,prefer not to buy
124, 2.0 out of 5 stars, not received same product as shown in picture
124, 1.0 out of 5 stars, product style different from the product picture
124, 1.0 out of 5 stars, very poor work amazon company and their workers
124, 3.0 out of 5 stars, average
124, 3.0 out of 5 stars, good
124, 2.0 out of 5 stars, different designed show came up
124, 5.0 out of 5 stars, really good
124, 1.0 out of 5 stars, worst shoes ever i buyed in my life
124, 2.0 out of 5 stars, not so good
125,5.0 out of 5 stars,its to good
125, 3.0 out of 5 stars, little narrow
125, 2.0 out of 5 stars, not suitable for roads
125, 3.0 out of 5 stars, quality kharab hainexchange karneke badd
125, 1.0 out of 5 stars, cheap product
125, 4.0 out of 5 stars, good
125, 1.0 out of 5 stars, not good
125, 1.0 out of 5 stars, too small
125, 5.0 out of 5 stars, 
125, 2.0 out of 5 stars, not satisfied
126,1.0 out of 5 stars,dont buy
126, 3.0 out of 5 stars, average
126, 5.0 out of 5 stars, satisfied product
126, 3.0 out of 5 stars, shoes review
126, 4.0 out of 5 stars, good to buy in low price
126, 2.0 out of 5 stars, not as per size chart and photo
