Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
46, 5.0 out of 5 stars, shoe for walkers,POSITIVE,0.8648947477340698
46, 5.0 out of 5 stars, fit,POSITIVE,0.9997137188911438
46, 3.0 out of 5 stars, size is good,POSITIVE,0.9998607635498047
46, 1.0 out of 5 stars, cushion is very very poor uncomfortable,NEGATIVE,0.9995881915092468
46, 1.0 out of 5 stars, price,POSITIVE,0.9944827556610107
46, 1.0 out of 5 stars, very much disappointed ,NEGATIVE,0.9997846484184265
47,5.0 out of 5 stars,very good product,POSITIVE,0.9998735189437866
47, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
47, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
47, 3.0 out of 5 stars, okay product with a fundamental flaw ,NEGATIVE,0.753447413444519
47, 3.0 out of 5 stars, economical shoes for walking gym not running or jumpingrecommended,POSITIVE,0.96982342004776
47, 1.0 out of 5 stars, dont trust the size of what they write on their page,NEGATIVE,0.9992082715034485
47, 2.0 out of 5 stars, not worth for money,NEGATIVE,0.9997853636741638
47, 3.0 out of 5 stars, okay product but runs small for size,NEGATIVE,0.967599093914032
47, 1.0 out of 5 stars, for improvement in size and quality,POSITIVE,0.9815893769264221
47, 4.0 out of 5 stars, its good,POSITIVE,0.9998385906219482
48,3.0 out of 5 stars,got a different brand,POSITIVE,0.9994164705276489
48, 1.0 out of 5 stars, pls give me my order,POSITIVE,0.840154230594635
48, 5.0 out of 5 stars, value for money ,POSITIVE,0.9977725148200989
48, 5.0 out of 5 stars, amazon should change name of product from sparx to relaxo,NEGATIVE,0.9980605244636536
48, 5.0 out of 5 stars, go for it,POSITIVE,0.9996144771575928
48, 5.0 out of 5 stars, wear them without caring about world but your feet,NEGATIVE,0.9572394490242004
48, 4.0 out of 5 stars, great and compatible shoes must buy,POSITIVE,0.9998354911804199
48, 5.0 out of 5 stars, nice ,POSITIVE,0.9998552799224854
48, 1.0 out of 5 stars, different brand delivered but value for money,POSITIVE,0.9706070423126221
48, 5.0 out of 5 stars, good product thanks amazon ,POSITIVE,0.9998420476913452
49,4.0 out of 5 stars,go for it,POSITIVE,0.9996144771575928
49, 3.0 out of 5 stars, awesome,POSITIVE,0.9998682737350464
49, 4.0 out of 5 stars, washable shoes at reasonable price,POSITIVE,0.8423848152160645
49, 4.0 out of 5 stars, fine product  a reasonable rate,POSITIVE,0.99960857629776
49, 4.0 out of 5 stars, good looking shoe at low price,POSITIVE,0.9914374947547913
49, 2.0 out of 5 stars, very thin sole,NEGATIVE,0.9988848567008972
49, 4.0 out of 5 stars, smart  economical,POSITIVE,0.9998569488525391
49, 5.0 out of 5 stars, beautiful looks very durable attractive price,POSITIVE,0.9998551607131958
49, 1.0 out of 5 stars, the sole is too thin,NEGATIVE,0.9994785189628601
49, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
50,3.0 out of 5 stars,not very comfortable the bottom is hard,NEGATIVE,0.9996308088302612
50, 4.0 out of 5 stars, dipesh katara,POSITIVE,0.9358845353126526
51,5.0 out of 5 stars,nice product,POSITIVE,0.9998539686203003
51, 1.0 out of 5 stars, dont order at all,NEGATIVE,0.9982120990753174
51, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
51, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
52,2.0 out of 5 stars,,POSITIVE,0.7481212019920349
52, 1.0 out of 5 stars, different model they have sent,POSITIVE,0.9927998781204224
52, 5.0 out of 5 stars, size,POSITIVE,0.998405396938324
52, 4.0 out of 5 stars, very good product and design,POSITIVE,0.9998718500137329
52, 4.0 out of 5 stars, satisfied,POSITIVE,0.9997212290763855
52, 5.0 out of 5 stars, perfect perfect perfect,POSITIVE,0.9998730421066284
52, 4.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
52, 1.0 out of 5 stars, worst product,NEGATIVE,0.9997625946998596
52, 2.0 out of 5 stars, good,POSITIVE,0.9998161196708679
52, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
53,1.0 out of 5 stars,problem,NEGATIVE,0.9995200634002686
53, 3.0 out of 5 stars, insole pads are just the worst neither size or shape,NEGATIVE,0.9998189806938171
53, 1.0 out of 5 stars, not bad,POSITIVE,0.9995881915092468
53, 1.0 out of 5 stars, please exchange shoe required no,NEGATIVE,0.917219877243042
53, 1.0 out of 5 stars, poor quality and different shoes deliverd,NEGATIVE,0.9972869157791138
53, 2.0 out of 5 stars, dont buy,NEGATIVE,0.99004727602005
53, 4.0 out of 5 stars, nice product but in cheap price,NEGATIVE,0.9536339640617371
53, 3.0 out of 5 stars, first shoes is same but second shoes is different type but better ,POSITIVE,0.9520360827445984
53, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
53, 4.0 out of 5 stars, its good,POSITIVE,0.9998385906219482
54,1.0 out of 5 stars,a genuine review not worth buying,POSITIVE,0.7852550745010376
54, 5.0 out of 5 stars, light weight comfortable and stylish,POSITIVE,0.9998596906661987
54, 5.0 out of 5 stars, quality assured product,POSITIVE,0.9998593330383301
54, 1.0 out of 5 stars, horrible  day shoe,NEGATIVE,0.9990522265434265
54, 4.0 out of 5 stars, wow product ,POSITIVE,0.9996015429496765
54, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
54, 4.0 out of 5 stars, bang on bucks,POSITIVE,0.9979462027549744
54, 4.0 out of 5 stars, comfy light weight nice pair of shoes,POSITIVE,0.9997469782829285
54, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
54, 1.0 out of 5 stars, everything is wrong,NEGATIVE,0.999546229839325
55,1.0 out of 5 stars,poor quality,NEGATIVE,0.9997573494911194
56,5.0 out of 5 stars,awesome purchase,POSITIVE,0.9998781681060791
56, 4.0 out of 5 stars, good in looks but little hard from inside,POSITIVE,0.860626220703125
56, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
56, 5.0 out of 5 stars, supper,POSITIVE,0.9822134971618652
56, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
57,1.0 out of 5 stars,do not buy,NEGATIVE,0.9984632730484009
57, 5.0 out of 5 stars, excellent pair of sleepers received from the supplier,POSITIVE,0.9997774958610535
57, 5.0 out of 5 stars, cheap and best,NEGATIVE,0.9828327298164368
57, 5.0 out of 5 stars, top quality best price far better than other brand,POSITIVE,0.999483585357666
57, 5.0 out of 5 stars, quality and durability,POSITIVE,0.9989244341850281
57, 5.0 out of 5 stars, great chappals,POSITIVE,0.9984691739082336
57, 2.0 out of 5 stars, relaxo mens house slipper,POSITIVE,0.9693055748939514
57, 3.0 out of 5 stars, value for the money but pain in the foot,NEGATIVE,0.992291271686554
57, 3.0 out of 5 stars, accupressure anyone,NEGATIVE,0.9809257388114929
57, 1.0 out of 5 stars, received a bag instead of slippers,NEGATIVE,0.5104578733444214
58,1.0 out of 5 stars,cheap quality,NEGATIVE,0.9996683597564697
58, 4.0 out of 5 stars, good very nyc,POSITIVE,0.999862551689148
58, 4.0 out of 5 stars, order extra size,POSITIVE,0.990473210811615
58, 1.0 out of 5 stars, worst quality of shoes,NEGATIVE,0.9997939467430115
58, 1.0 out of 5 stars, bad and not upto mark,NEGATIVE,0.9962289929389954
58, 1.0 out of 5 stars, money waste product hai,NEGATIVE,0.9992565512657166
58, 5.0 out of 5 stars, nice one,POSITIVE,0.9998481273651123
58, 1.0 out of 5 stars, dont buy this product local quality,NEGATIVE,0.9875314831733704
58, 1.0 out of 5 stars, change,POSITIVE,0.9963359832763672
58, 1.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
59,5.0 out of 5 stars,worth,POSITIVE,0.9998667240142822
59, 4.0 out of 5 stars, very good item,POSITIVE,0.9998719692230225
59, 5.0 out of 5 stars, very very good product,POSITIVE,0.9998766183853149
60,5.0 out of 5 stars,best for casual wear,POSITIVE,0.9868969321250916
60, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
60, 5.0 out of 5 stars, size uk,POSITIVE,0.9982010126113892
60, 5.0 out of 5 stars, good product  go for it,POSITIVE,0.9998444318771362
60, 1.0 out of 5 stars, product is too bad totaly wastage of money,NEGATIVE,0.9998021721839905
60, 3.0 out of 5 stars, this boot is very nice,POSITIVE,0.9998043179512024
60, 2.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
60, 1.0 out of 5 stars, sorry,NEGATIVE,0.999756395816803
60, 1.0 out of 5 stars, please dont by,NEGATIVE,0.9910203814506531
60, 2.0 out of 5 stars, nothing,NEGATIVE,0.9992395639419556
61,5.0 out of 5 stars,totally worthy product i loved it,POSITIVE,0.9998846054077148
61, 5.0 out of 5 stars, very comfortable to use,POSITIVE,0.9998407363891602
61, 5.0 out of 5 stars, go for it,POSITIVE,0.9996144771575928
61, 5.0 out of 5 stars, best for me,POSITIVE,0.9993775486946106
61, 5.0 out of 5 stars, delightful,POSITIVE,0.9998767375946045
61, 5.0 out of 5 stars, nice fit,POSITIVE,0.9998601675033569
61, 1.0 out of 5 stars, poor quality,NEGATIVE,0.9997573494911194
61, 5.0 out of 5 stars, amazing shoes,POSITIVE,0.9998676776885986
61, 5.0 out of 5 stars, amazing experience,POSITIVE,0.9998812675476074
61, 5.0 out of 5 stars, comfortable shoes,POSITIVE,0.9998314380645752
62,3.0 out of 5 stars,quality not as good as in pictures,NEGATIVE,0.9997709393501282
62, 1.0 out of 5 stars, dont buy,NEGATIVE,0.99004727602005
62, 5.0 out of 5 stars, rd time replacement without box packing but condition is good,POSITIVE,0.9958176016807556
62, 5.0 out of 5 stars, really good for a rainy day,POSITIVE,0.9996976852416992
62, 4.0 out of 5 stars, worth to buy it,POSITIVE,0.9998130202293396
62, 4.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
62, 1.0 out of 5 stars, overall good,POSITIVE,0.9998326301574707
62, 4.0 out of 5 stars, worth buying,POSITIVE,0.999859094619751
62, 5.0 out of 5 stars, best quality with best price,POSITIVE,0.9995161294937134
62, 5.0 out of 5 stars, sorry,NEGATIVE,0.999756395816803
63,4.0 out of 5 stars,amazing,POSITIVE,0.999875545501709
63, 1.0 out of 5 stars, low product,NEGATIVE,0.9997615218162537
63, 1.0 out of 5 stars, service is not good,NEGATIVE,0.9997548460960388
63, 5.0 out of 5 stars, look very awesome shoes fit as expected,POSITIVE,0.9998094439506531
63, 2.0 out of 5 stars, not comfortable,NEGATIVE,0.9997908473014832
63, 3.0 out of 5 stars, shoes display is different from which i got,POSITIVE,0.9893625378608704
63, 2.0 out of 5 stars, mostly of you can afford more than the price of this shoe go for others,NEGATIVE,0.8421319723129272
63, 1.0 out of 5 stars, waste of money,NEGATIVE,0.9997931122779846
63, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
63, 5.0 out of 5 stars, good and colour is as per the pic,POSITIVE,0.9998674392700195
64,4.0 out of 5 stars,expensive,NEGATIVE,0.9969586133956909
64, 1.0 out of 5 stars, dreadful experience,NEGATIVE,0.9997045397758484
64, 5.0 out of 5 stars, unbelievably great,POSITIVE,0.9998751878738403
64, 5.0 out of 5 stars, as expected good quality and petent is shinning,POSITIVE,0.9740926027297974
64, 2.0 out of 5 stars, not good as expected ,NEGATIVE,0.9997584223747253
64, 5.0 out of 5 stars, good looking,POSITIVE,0.9998414516448975
64, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
64, 4.0 out of 5 stars, good as expected,POSITIVE,0.9998329877853394
64, 5.0 out of 5 stars, perfect for party wear,POSITIVE,0.9995822310447693
64, 5.0 out of 5 stars, star,POSITIVE,0.9997327923774719
65,1.0 out of 5 stars,left leg shoes is perfect but the another one is small,POSITIVE,0.9005261063575745
65, 4.0 out of 5 stars, stylish look good material in rs,POSITIVE,0.9998243451118469
65, 5.0 out of 5 stars, nice to fit,POSITIVE,0.9998539686203003
66,1.0 out of 5 stars,defective item,NEGATIVE,0.9997811913490295
66, 4.0 out of 5 stars, the product is a must for people with cast,POSITIVE,0.9971926808357239
66, 1.0 out of 5 stars,  known brand in this filed but i had a bad experience by buying from amazon,NEGATIVE,0.9989525079727173
66, 4.0 out of 5 stars, good to go,POSITIVE,0.9998365640640259
66, 5.0 out of 5 stars, great product if you have cast for long time   days or greater ,POSITIVE,0.9993519186973572
66, 1.0 out of 5 stars, refund still not processed,NEGATIVE,0.9971394538879395
66, 1.0 out of 5 stars, flexible your exchage policy atleast for this product,POSITIVE,0.9620441198348999
66, 5.0 out of 5 stars, great support for your injured leg in cast,POSITIVE,0.999596893787384
66, 5.0 out of 5 stars, ok,POSITIVE,0.9997851252555847
66, 4.0 out of 5 stars, worth buying,POSITIVE,0.999859094619751
67,1.0 out of 5 stars,defective product in second time as well,NEGATIVE,0.9997919201850891
67, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
68,5.0 out of 5 stars,very comfortable stylish and light shoes at an affordable price,POSITIVE,0.9997785687446594
68, 2.0 out of 5 stars, not now,NEGATIVE,0.9910586476325989
68, 5.0 out of 5 stars, recommended,POSITIVE,0.9997135996818542
68, 5.0 out of 5 stars, very good product,POSITIVE,0.9998735189437866
68, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
68, 3.0 out of 5 stars, overall its ok,POSITIVE,0.9997342228889465
68, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
68, 4.0 out of 5 stars, vary comfortable,POSITIVE,0.9995378255844116
68, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
68, 3.0 out of 5 stars, poor quality,NEGATIVE,0.9997573494911194
69,5.0 out of 5 stars,easy  comfortable,POSITIVE,0.9998359680175781
69, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
69, 1.0 out of 5 stars, not durable bad purchase,POSITIVE,0.9952796697616577
69, 2.0 out of 5 stars, bad experience,NEGATIVE,0.9997826218605042
69, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
69, 4.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
69, 4.0 out of 5 stars, great footware,POSITIVE,0.9996174573898315
69, 5.0 out of 5 stars, value of money,POSITIVE,0.9982079267501831
69, 4.0 out of 5 stars, nice product,POSITIVE,0.9998539686203003
69, 1.0 out of 5 stars, colour issue,POSITIVE,0.9154356122016907
70,3.0 out of 5 stars,average products,NEGATIVE,0.9334787726402283
70, 3.0 out of 5 stars, size description,POSITIVE,0.9979065656661987
70, 4.0 out of 5 stars, size different and good quality,POSITIVE,0.9998730421066284
70, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
70, 4.0 out of 5 stars, product is justified the price,POSITIVE,0.9978446960449219
70, 5.0 out of 5 stars, the best thing to buy at a low price,POSITIVE,0.951191246509552
70, 2.0 out of 5 stars, slightly disappointed,NEGATIVE,0.9997597336769104
70, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
70, 3.0 out of 5 stars, size is different between combo shoes,POSITIVE,0.9799298048019409
70, 3.0 out of 5 stars, product good on this price but you felt problems like colour issues and size,NEGATIVE,0.9959266185760498
71,3.0 out of 5 stars,not good for feet,NEGATIVE,0.9997715353965759
71, 5.0 out of 5 stars, nice shoe reasonable price,POSITIVE,0.9990869760513306
71, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
72,5.0 out of 5 stars,good sandak for rainy seasons,POSITIVE,0.9997121691703796
72, 4.0 out of 5 stars, air passing,NEGATIVE,0.9867315888404846
73,5.0 out of 5 stars,very nice,POSITIVE,0.9998563528060913
73, 5.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
73, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
73, 3.0 out of 5 stars, not good but not bad,POSITIVE,0.5970709919929504
73, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
73, 1.0 out of 5 stars, seems like poor quality of shoe lookwise it is okay,NEGATIVE,0.5288742780685425
73, 5.0 out of 5 stars, hum bol rahe toh le lo,NEGATIVE,0.9253821969032288
73, 1.0 out of 5 stars, cheap quality,NEGATIVE,0.9996683597564697
73, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
73, 5.0 out of 5 stars, kraasa is a perfect outfit,POSITIVE,0.9998680353164673
74,1.0 out of 5 stars,quality of product,POSITIVE,0.9991797804832458
74, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
75,5.0 out of 5 stars,comfortable and worth the buy,POSITIVE,0.999879002571106
75, 4.0 out of 5 stars, best running shoes,POSITIVE,0.9997804760932922
75, 1.0 out of 5 stars, very uncomfortable,NEGATIVE,0.999514102935791
75, 1.0 out of 5 stars, cheap material,NEGATIVE,0.9997789263725281
75, 1.0 out of 5 stars, shoes are dirty,NEGATIVE,0.9991053938865662
75, 5.0 out of 5 stars, goldstar mens running shoes,POSITIVE,0.9867329001426697
75, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
75, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
75, 5.0 out of 5 stars, loss money,NEGATIVE,0.9997416138648987
75, 1.0 out of 5 stars, bad,NEGATIVE,0.999782383441925
76,1.0 out of 5 stars,,POSITIVE,0.7481212019920349
76, 2.0 out of 5 stars, pairs no ,NEGATIVE,0.9837657809257507
76, 5.0 out of 5 stars, ,POSITIVE,0.7481212019920349
76, 1.0 out of 5 stars, bad seller,NEGATIVE,0.9997126460075378
76, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
76, 4.0 out of 5 stars, decent,POSITIVE,0.9998401403427124
76, 1.0 out of 5 stars, quality issue,POSITIVE,0.9924633502960205
76, 1.0 out of 5 stars, can definetly work upon the quality of material,POSITIVE,0.9974138140678406
76, 3.0 out of 5 stars, best app for shopping,POSITIVE,0.9994627833366394
76, 5.0 out of 5 stars, value for money product,POSITIVE,0.9935746788978577
77,4.0 out of 5 stars,comfortable fit stylish,POSITIVE,0.9998668432235718
77, 5.0 out of 5 stars, formalscumsemiformals,NEGATIVE,0.9036285281181335
77, 5.0 out of 5 stars, if you have found ityou have come to the right shoe,NEGATIVE,0.9845172762870789
77, 5.0 out of 5 stars, worth the price,POSITIVE,0.9998612403869629
77, 4.0 out of 5 stars, okay,POSITIVE,0.9997709393501282
77, 5.0 out of 5 stars, worth buying,POSITIVE,0.999859094619751
77, 1.0 out of 5 stars, terrible product,NEGATIVE,0.9997074007987976
77, 3.0 out of 5 stars, good,POSITIVE,0.9998161196708679
77, 4.0 out of 5 stars, perfect fitting ,POSITIVE,0.9998453855514526
77, 4.0 out of 5 stars, worth full product,POSITIVE,0.9998565912246704
78,5.0 out of 5 stars,nice,POSITIVE,0.9998552799224854
78, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
78, 5.0 out of 5 stars, very good product and value for the money,POSITIVE,0.9998584985733032
78, 2.0 out of 5 stars, poor,NEGATIVE,0.9997912049293518
78, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
78, 1.0 out of 5 stars, disappointed with asian,NEGATIVE,0.9994415640830994
78, 3.0 out of 5 stars, different model shoes,POSITIVE,0.99671870470047
78, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
78, 4.0 out of 5 stars, weight its really a light weight shoes,NEGATIVE,0.9226431846618652
78, 5.0 out of 5 stars, very nice product,POSITIVE,0.9998691082000732
