Product_id,Review_rating,clean_review,Sentiment
68, 5.0 out of 5 stars, value for money,Negative
68, 3.0 out of 5 stars, overall its ok,Positive
68, 5.0 out of 5 stars, good,Negative
68, 4.0 out of 5 stars, vary comfortable,Positive
68, 4.0 out of 5 stars, good,Positive
68, 3.0 out of 5 stars, poor quality,Positive
69,5.0 out of 5 stars,easy  comfortable,Positive
69, 4.0 out of 5 stars, good,Positive
69, 1.0 out of 5 stars, not durable bad purchase,Negative
69, 2.0 out of 5 stars, bad experience,Positive
69, 5.0 out of 5 stars, value for money,Positive
69, 4.0 out of 5 stars, nice product,Positive
69, 4.0 out of 5 stars, great footware,Positive
69, 5.0 out of 5 stars, value of money,Negative
69, 4.0 out of 5 stars, nice product,Positive
69, 1.0 out of 5 stars, colour issue,Positive
70,3.0 out of 5 stars,average products,Positive
70, 3.0 out of 5 stars, size description,Negative
70, 4.0 out of 5 stars, size different and good quality,Positive
70, 4.0 out of 5 stars, value for money,Negative
70, 4.0 out of 5 stars, product is justified the price,Positive
70, 5.0 out of 5 stars, the best thing to buy at a low price,Negative
70, 2.0 out of 5 stars, slightly disappointed,Negative
70, 4.0 out of 5 stars, good product,Negative
70, 3.0 out of 5 stars, size is different between combo shoes,Negative
70, 3.0 out of 5 stars, product good on this price but you felt problems like colour issues and size,Negative
71,3.0 out of 5 stars,not good for feet,Negative
71, 5.0 out of 5 stars, nice shoe reasonable price,Negative
71, 5.0 out of 5 stars, good,Negative
72,5.0 out of 5 stars,good sandak for rainy seasons,Negative
72, 4.0 out of 5 stars, air passing,Negative
73,5.0 out of 5 stars,very nice,Negative
73, 5.0 out of 5 stars, quality,Positive
73, 4.0 out of 5 stars, nice shoes,Negative
73, 3.0 out of 5 stars, not good but not bad,Positive
73, 5.0 out of 5 stars, good product,Negative
73, 1.0 out of 5 stars, seems like poor quality of shoe lookwise it is okay,Positive
73, 5.0 out of 5 stars, hum bol rahe toh le lo,Positive
73, 1.0 out of 5 stars, cheap quality,Negative
73, 5.0 out of 5 stars, awesome quality,Negative
73, 5.0 out of 5 stars, kraasa is a perfect outfit,Positive
74,1.0 out of 5 stars,quality of product,Positive
74, 5.0 out of 5 stars, nice,Positive
75,5.0 out of 5 stars,comfortable and worth the buy,Negative
75, 4.0 out of 5 stars, best running shoes,Positive
75, 1.0 out of 5 stars, very uncomfortable,Negative
75, 1.0 out of 5 stars, cheap material,Positive
75, 1.0 out of 5 stars, shoes are dirty,Negative
75, 5.0 out of 5 stars, goldstar mens running shoes,Negative
75, 5.0 out of 5 stars, nice,Positive
75, 4.0 out of 5 stars, good,Positive
75, 5.0 out of 5 stars, loss money,Positive
75, 1.0 out of 5 stars, bad,Positive
76,1.0 out of 5 stars,,Positive
76, 2.0 out of 5 stars, pairs no ,Negative
76, 5.0 out of 5 stars, ,Positive
76, 1.0 out of 5 stars, bad seller,Positive
76, 5.0 out of 5 stars, very good,Negative
76, 4.0 out of 5 stars, decent,Positive
76, 1.0 out of 5 stars, quality issue,Positive
76, 1.0 out of 5 stars, can definetly work upon the quality of material,Positive
76, 3.0 out of 5 stars, best app for shopping,Positive
76, 5.0 out of 5 stars, value for money product,Positive
77,4.0 out of 5 stars,comfortable fit stylish,Positive
77, 5.0 out of 5 stars, formalscumsemiformals,Negative
77, 5.0 out of 5 stars, if you have found ityou have come to the right shoe,Positive
77, 5.0 out of 5 stars, worth the price,Negative
77, 4.0 out of 5 stars, okay,Positive
77, 5.0 out of 5 stars, worth buying,Positive
77, 1.0 out of 5 stars, terrible product,Positive
77, 3.0 out of 5 stars, good,Negative
77, 4.0 out of 5 stars, perfect fitting ,Negative
77, 4.0 out of 5 stars, worth full product,Negative
78,5.0 out of 5 stars,nice,Negative
78, 5.0 out of 5 stars, value for money,Negative
78, 5.0 out of 5 stars, very good product and value for the money,Positive
78, 2.0 out of 5 stars, poor,Negative
78, 5.0 out of 5 stars, value for money,Negative
78, 1.0 out of 5 stars, disappointed with asian,Negative
78, 3.0 out of 5 stars, different model shoes,Positive
78, 5.0 out of 5 stars, great,Negative
78, 4.0 out of 5 stars, weight its really a light weight shoes,Positive
78, 5.0 out of 5 stars, very nice product,Negative
79,2.0 out of 5 stars,poor quality,Negative
79, 1.0 out of 5 stars, not recommend,Negative
79, 1.0 out of 5 stars, its damaged,Positive
80,3.0 out of 5 stars,review after purchase,Negative
80, 4.0 out of 5 stars, lite weight good quality,Positive
80, 4.0 out of 5 stars, it looks beautiful ,Positive
80, 4.0 out of 5 stars, excellent,Positive
80, 1.0 out of 5 stars, for quality,Negative
80, 1.0 out of 5 stars, worst money dont bye,Negative
80, 5.0 out of 5 stars, bad,Negative
80, 1.0 out of 5 stars, worst quality,Negative
80, 3.0 out of 5 stars, ok ok type shoes,Positive
80, 5.0 out of 5 stars, amazing,Positive
81,5.0 out of 5 stars,buy  size after calculate size chart,Positive
81, 1.0 out of 5 stars, average quality sandals,Negative
81, 5.0 out of 5 stars, very well designed comfortable and sturdy product,Positive
81, 5.0 out of 5 stars, dont think just buy it perfect product,Positive
81, 5.0 out of 5 stars, felt little costly,Negative
81, 4.0 out of 5 stars, overall unbelievable,Negative
81, 5.0 out of 5 stars, thanks amazon excellent product,Negative
81, 4.0 out of 5 stars, size product,Negative
81, 5.0 out of 5 stars, more attractive than as shown in the picture nice product at this price,Negative
81, 4.0 out of 5 stars, worth buying it for casual use,Positive
82,3.0 out of 5 stars,more like a unbranded generic item,Negative
82, 5.0 out of 5 stars, perfect product,Negative
82, 5.0 out of 5 stars, yes,Positive
82, 5.0 out of 5 stars, ok,Positive
83,3.0 out of 5 stars,definitely worth the money spent quality   but size is bit small ,Positive
83, 5.0 out of 5 stars, very good value for your money and quality,Negative
83, 5.0 out of 5 stars, good,Positive
83, 3.0 out of 5 stars, disappointing,Negative
83, 5.0 out of 5 stars, full marks,Positive
83, 5.0 out of 5 stars, great value for money,Negative
83, 3.0 out of 5 stars, pt shoes not for running,Positive
83, 5.0 out of 5 stars, very good shoes,Positive
83, 5.0 out of 5 stars, satisfied but regret buying small size,Negative
83, 3.0 out of 5 stars, a good product for morning walks,Negative
84,5.0 out of 5 stars,perfect,Positive
84, 2.0 out of 5 stars, disappointing,Positive
84, 1.0 out of 5 stars, bad product,Positive
84, 2.0 out of 5 stars, good but soul isnt good,Positive
84, 5.0 out of 5 stars, nice,Negative
84, 4.0 out of 5 stars, good product low cost,Positive
84, 1.0 out of 5 stars, very bad after  week both,Negative
84, 5.0 out of 5 stars, good products in ,Negative
84, 5.0 out of 5 stars, worth a purchase,Positive
84, 3.0 out of 5 stars, ok ok not so gud,Positive
85,1.0 out of 5 stars,quality,Negative
85, 1.0 out of 5 stars, material is not good,Negative
85, 3.0 out of 5 stars, good purchase,Positive
85, 1.0 out of 5 stars, damaged,Negative
85, 1.0 out of 5 stars, not better,Positive
85, 1.0 out of 5 stars, damage shoe,Negative
85, 1.0 out of 5 stars, return,Negative
85, 1.0 out of 5 stars, very bad,Negative
85, 2.0 out of 5 stars, low quality,Positive
85, 1.0 out of 5 stars, not good quality,Positive
86,5.0 out of 5 stars,review after  years of heavy usage,Negative
86, 1.0 out of 5 stars, mrp  only selling price  big fraud,Negative
86, 5.0 out of 5 stars, looks is awesome good looking in fesonable price,Positive
86, 5.0 out of 5 stars, the shoe is pretty light and fits well,Positive
86, 1.0 out of 5 stars, not a running shoe,Positive
86, 1.0 out of 5 stars, you must not buy it,Negative
86, 5.0 out of 5 stars, value for money ,Negative
86, 5.0 out of 5 stars, nice product i m so happy materials is so good,Positive
86, 1.0 out of 5 stars, honest review after  months of use,Positive
86, 5.0 out of 5 stars, i love the product but not a happy customer for only one reason,Positive
87,4.0 out of 5 stars,good quality product best for its price,Negative
87, 4.0 out of 5 stars, love it,Positive
87, 5.0 out of 5 stars, a comfortable shoe,Negative
87, 5.0 out of 5 stars, soft and light weight updated review after  month use ,Negative
87, 5.0 out of 5 stars, amazing quality,Positive
87, 2.0 out of 5 stars, theyre old people shoes,Positive
87, 5.0 out of 5 stars, liked the product ,Negative
87, 2.0 out of 5 stars, not comfortable if worn throughout the day,Positive
87, 4.0 out of 5 stars, good but not suitable in rain,Negative
87, 5.0 out of 5 stars, absolute value for money ,Negative
88,5.0 out of 5 stars,love your wear,Positive
89,1.0 out of 5 stars,poor quality,Positive
89, 1.0 out of 5 stars, waste for money,Negative
89, 1.0 out of 5 stars, poor quality,Negative
89, 1.0 out of 5 stars, bad shoes quality,Negative
89, 1.0 out of 5 stars, poor quality products,Negative
89, 4.0 out of 5 stars, inner side sool not good  price good,Negative
89, 2.0 out of 5 stars, overall shoes r value for money item,Negative
89, 1.0 out of 5 stars, dismaying,Positive
89, 1.0 out of 5 stars, not good,Positive
89, 5.0 out of 5 stars, cool,Positive
90,4.0 out of 5 stars,good look,Positive
90, 1.0 out of 5 stars, bad quality,Negative
90, 1.0 out of 5 stars, left shoe is damage,Positive
90, 5.0 out of 5 stars, product,Positive
90, 2.0 out of 5 stars, dont buy it guys,Negative
90, 3.0 out of 5 stars, quality is not good,Negative
90, 5.0 out of 5 stars, perfect shoes for boys,Negative
90, 1.0 out of 5 stars, bad quality,Negative
90, 4.0 out of 5 stars, good,Negative
90, 4.0 out of 5 stars, value for money,Positive
91,1.0 out of 5 stars,waste of money as in local market ablable in rs,Positive
91, 1.0 out of 5 stars, gum stain  poor quality,Positive
91, 5.0 out of 5 stars, worth it,Positive
91, 5.0 out of 5 stars, its so o good,Positive
91, 4.0 out of 5 stars, good shoes with cheap price,Positive
91, 4.0 out of 5 stars, best for walkinguk size,Positive
91, 5.0 out of 5 stars, best in such a low price,Negative
91, 5.0 out of 5 stars, awsome,Negative
91, 5.0 out of 5 stars, given the price range awesome purchase,Negative
91, 5.0 out of 5 stars, am satisfied with this item thanks to amezon,Negative
92,5.0 out of 5 stars,good replacement for sandles and slippers,Positive
92, 5.0 out of 5 stars, fits perfectly value for money,Positive
92, 5.0 out of 5 stars, looks amazing nd value for money,Positive
92, 1.0 out of 5 stars, fack not from aqualite,Negative
92, 1.0 out of 5 stars, left is small than right though both are no ,Negative
92, 5.0 out of 5 stars, quality products,Negative
92, 5.0 out of 5 stars, nice product,Negative
92, 4.0 out of 5 stars, good,Positive
92, 5.0 out of 5 stars, good product,Positive
92, 5.0 out of 5 stars, good job,Negative
93,2.0 out of 5 stars,below average,Positive
93, 5.0 out of 5 stars, quality is good nd product is nice,Positive
94,5.0 out of 5 stars,product price is worthy,Negative
94, 4.0 out of 5 stars, good fit good grip,Positive
94, 1.0 out of 5 stars, worst productdont buy it,Negative
94, 5.0 out of 5 stars, i just love sparx underrated brand,Positive
94, 5.0 out of 5 stars, excellent product,Positive
94, 5.0 out of 5 stars, extremely good product,Negative
94, 2.0 out of 5 stars, shoes is amazing six eis too small so i return it,Positive
94, 4.0 out of 5 stars, best loafer of no  footwear brand relaxo,Negative
94, 5.0 out of 5 stars, comfortable and good quality,Positive
94, 5.0 out of 5 stars, a good sparx product go for it,Negative
95,5.0 out of 5 stars,dont think just buy it,Positive
95, 5.0 out of 5 stars, go for it,Positive
95, 4.0 out of 5 stars, quality of the product is good thanks to amazon for easy returns and exchanges,Negative
95, 4.0 out of 5 stars, everything is good except the hard sole ,Positive
95, 5.0 out of 5 stars, five stars,Positive
95, 4.0 out of 5 stars, quite nice,Negative
95, 2.0 out of 5 stars, not proper fit,Positive
95, 3.0 out of 5 stars, purchased it for ,Negative
95, 3.0 out of 5 stars, good for the price butfew issues,Negative
95, 3.0 out of 5 stars, good quality worthy flip flops,Negative
96,1.0 out of 5 stars,worst quality,Positive
96, 1.0 out of 5 stars, dont waste your money,Positive
96, 2.0 out of 5 stars, i got wet shoes,Negative
96, 1.0 out of 5 stars, poor quality product,Negative
96, 5.0 out of 5 stars, great product  excellent quality,Positive
96, 3.0 out of 5 stars, comfort,Positive
96, 1.0 out of 5 stars, it is the worst product i have ever bought from amazon,Negative
96, 2.0 out of 5 stars, products oky but not use full,Positive
96, 1.0 out of 5 stars, poor quality,Positive
97,5.0 out of 5 stars,just love it ,Negative
97, 1.0 out of 5 stars, dont buy waste of money,Negative
97, 2.0 out of 5 stars, color is not my type  buy it only if you happy with the color,Positive
97, 3.0 out of 5 stars, overall still good working,Negative
97, 4.0 out of 5 stars, nice shoes but color not as expected,Positive
97, 4.0 out of 5 stars, best buy,Positive
97, 5.0 out of 5 stars, quality item n insole is good except minor glue here n there,Negative
97, 5.0 out of 5 stars, buy size,Positive
97, 5.0 out of 5 stars, good,Positive
97, 5.0 out of 5 stars, worth of buying,Positive
98,3.0 out of 5 stars,only good,Negative
98, 3.0 out of 5 stars, not so durable,Positive
98, 1.0 out of 5 stars, bad cheap quality,Negative
98, 4.0 out of 5 stars, iam satisfies to this order is like amazon ,Positive
98, 2.0 out of 5 stars, poor quality,Negative
98, 4.0 out of 5 stars, ok,Negative
98, 3.0 out of 5 stars, like,Negative
99,3.0 out of 5 stars,wrost metirial,Positive
100,5.0 out of 5 stars,best shoe under ,Negative
100, 1.0 out of 5 stars, please do not buy,Positive
100, 4.0 out of 5 stars, sall size,Negative
100, 4.0 out of 5 stars, value for money,Negative
100, 3.0 out of 5 stars, good product,Positive
100, 5.0 out of 5 stars, the,Negative
100, 3.0 out of 5 stars, material not worth the amount,Negative
100, 4.0 out of 5 stars, size was perfect fit,Negative
100, 2.0 out of 5 stars, ,Positive
100, 5.0 out of 5 stars, excellent,Positive
101,5.0 out of 5 stars,value for money,Positive
101, 5.0 out of 5 stars, value for money,Positive
101, 4.0 out of 5 stars, nice product,Positive
101, 5.0 out of 5 stars, good,Negative
101, 4.0 out of 5 stars, average,Negative
101, 5.0 out of 5 stars, amazing and elegant looks ,Positive
101, 5.0 out of 5 stars, osm bole to ek no,Negative
101, 5.0 out of 5 stars, good,Positive
101, 5.0 out of 5 stars, suuupperrrr shoe go for it,Negative
101, 3.0 out of 5 stars, just ok,Negative
102,5.0 out of 5 stars,amazing,Positive
102, 4.0 out of 5 stars, acceptable,Positive
102, 3.0 out of 5 stars, where are my laces,Negative
102, 4.0 out of 5 stars, comfortable,Negative
102, 5.0 out of 5 stars, good and worth,Positive
102, 1.0 out of 5 stars, waste of money,Negative
102, 5.0 out of 5 stars, bata always gives batter quality,Negative
102, 5.0 out of 5 stars, just go for it,Positive
102, 5.0 out of 5 stars, good one,Negative
102, 5.0 out of 5 stars, awesome product good for gym squats and deadlift,Negative
103,5.0 out of 5 stars,go ahead for it,Positive
104,5.0 out of 5 stars,it was best shoes,Negative
104, 5.0 out of 5 stars, evergreen shoes,Positive
104, 5.0 out of 5 stars, try it once,Negative
104, 5.0 out of 5 stars, unistar always perfect and best,Positive
104, 4.0 out of 5 stars, budget friendly product,Negative
104, 3.0 out of 5 stars, you get what you pay for,Positive
104, 3.0 out of 5 stars, good product,Negative
104, 4.0 out of 5 stars, appropriate,Negative
104, 5.0 out of 5 stars, perfect uni,Positive
104, 5.0 out of 5 stars, value for money fits well,Negative
105,3.0 out of 5 stars,satisfactory as shown,Negative
105, 3.0 out of 5 stars, so tight but good,Positive
105, 5.0 out of 5 stars, stylish and confortable,Negative
105, 5.0 out of 5 stars, good,Negative
105, 3.0 out of 5 stars, its okay okay type,Positive
